"행정구역(시군구)별","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"무안군","남자","40 - 44세","순이동[명]","명","9","-8","76","-39","5","295","299","-18","11","176","208",
"무안군","남자","45 - 49세","순이동[명]","명","51","15","29","-33","-63","218","195","-2","-40","66","110",
"무안군","남자","50 - 54세","순이동[명]","명","9","25","28","10","-20","126","185","-33","-10","48","71",
"무안군","남자","55 - 59세","순이동[명]","명","13","8","36","30","11","103","86","37","-4","79","104",
"무안군","남자","60 - 64세","순이동[명]","명","13","23","14","47","10","116","133","45","18","50","88",
"무안군","남자","65 - 69세","순이동[명]","명","28","15","33","-6","-6","52","68","21","51","33","86",
"무안군","남자","70 - 74세","순이동[명]","명","17","16","7","1","2","39","41","-7","14","5","13",
"무안군","남자","75 - 79세","순이동[명]","명","3","-9","-20","12","-21","13","1","1","12","6","-2",
"무안군","남자","80세이상","순이동[명]","명","-7","-8","-6","-17","-9","0","-19","-11","-5","-12","-7",
"무안군","남자","청년층(19-34세)","순이동[명]","명","23","-85","-9","-140","-139","564","641","-15","-10","315","425",
"무안군","여자","계","순이동[명]","명","339","-189","529","-395","-318","2599","2775","-122","23","1423","1426",
"무안군","여자","0 - 4세","순이동[명]","명","98","46","65","40","16","278","225","0","24","152","150",
"무안군","여자","5 - 9세","순이동[명]","명","63","-34","15","3","16","253","244","32","22","114","146",
"무안군","여자","10 - 14세","순이동[명]","명","35","4","35","-2","-4","180","161","17","-10","108","95",
"무안군","여자","15 - 19세","순이동[명]","명","-9","-25","1","-47","-34","40","52","-68","-8","6","13",
"무안군","여자","20 - 24세","순이동[명]","명","-65","-126","-92","-147","-153","-42","-51","-63","-6","-38","-59",
"무안군","여자","25 - 29세","순이동[명]","명","10","-32","19","10","-5","238","325","19","19","120","135",
"무안군","여자","30 - 34세","순이동[명]","명","96","25","116","-70","-2","322","360","11","28","282","222",
"무안군","여자","35 - 39세","순이동[명]","명","62","46","173","-64","22","443","448","1","10","200","262",
"무안군","여자","40 - 44세","순이동[명]","명","41","-34","60","-10","-41","266","269","-36","-12","148","138",
"무안군","여자","45 - 49세","순이동[명]","명","5","7","43","-17","-22","178","203","-61","-19","91","113",
"무안군","여자","50 - 54세","순이동[명]","명","29","8","48","-12","-35","148","180","-45","-21","109","71",
"무안군","여자","55 - 59세","순이동[명]","명","-8","1","40","-16","2","118","167","26","8","73","73",
"무안군","여자","60 - 64세","순이동[명]","명","24","-2","78","5","-4","82","128","36","18","62","70",
"무안군","여자","65 - 69세","순이동[명]","명","20","27","9","-16","-4","45","52","-1","16","29","44",
"무안군","여자","70 - 74세","순이동[명]","명","0","-15","-13","-5","-17","26","7","14","-4","0","1",
"무안군","여자","75 - 79세","순이동[명]","명","-42","-19","-14","-7","-11","9","8","-2","-9","9","-7",
"무안군","여자","80세이상","순이동[명]","명","-20","-66","-54","-40","-42","15","-3","-2","-33","-42","-41",
"무안군","여자","청년층(19-34세)","순이동[명]","명","36","-151","38","-228","-171","516","646","-53","16","353","305",
"함평군","남자","계","순이동[명]","명","-2","-65","101","-182","-78","-158","-93","62","141","-29","-18",
"함평군","남자","0 - 4세","순이동[명]","명","-40","-20","-34","-49","-29","-30","-25","-11","-9","-11","-24",
"함평군","남자","5 - 9세","순이동[명]","명","-3","-34","-19","-29","-20","-4","-5","-11","-7","-7","-7",
"함평군","남자","10 - 14세","순이동[명]","명","36","-6","19","-8","1","4","9","5","-5","10","11",
"함평군","남자","15 - 19세","순이동[명]","명","-13","-7","-10","1","-10","-20","18","-15","-10","-11","-17",
"함평군","남자","20 - 24세","순이동[명]","명","-10","-60","-34","-33","-50","-64","-56","-45","-39","-41","-25",
"함평군","남자","25 - 29세","순이동[명]","명","-25","-55","-15","-77","-28","-58","-87","-44","-33","-4","-32",
"함평군","남자","30 - 34세","순이동[명]","명","-9","10","-24","-50","-38","-42","-61","-14","9","0","-23",
"함평군","남자","35 - 39세","순이동[명]","명","-7","-25","22","-8","-29","-24","-29","10","20","-10","0",
"함평군","남자","40 - 44세","순이동[명]","명","7","20","10","-5","-6","-3","3","14","9","-3","1",
"함평군","남자","45 - 49세","순이동[명]","명","4","15","60","-1","14","-10","10","29","16","9","14",
"함평군","남자","50 - 54세","순이동[명]","명","29","33","23","22","49","-1","20","49","26","4","50",
"함평군","남자","55 - 59세","순이동[명]","명","35","36","43","30","8","48","23","36","53","18","8",
"함평군","남자","60 - 64세","순이동[명]","명","11","15","51","23","27","48","48","43","67","27","26",
"함평군","남자","65 - 69세","순이동[명]","명","8","14","15","24","20","17","32","31","41","19","1",
"함평군","남자","70 - 74세","순이동[명]","명","-8","15","-3","11","21","5","2","7","7","-4","3",
"함평군","남자","75 - 79세","순이동[명]","명","-3","1","0","-18","-8","-9","9","-9","-1","-6","3",
"함평군","남자","80세이상","순이동[명]","명","-14","-17","-3","-15","0","-15","-4","-13","-3","-19","-7",
"함평군","남자","청년층(19-34세)","순이동[명]","명","-58","-102","-73","-168","-112","-171","-204","-110","-68","-48","-88",
"함평군","여자","계","순이동[명]","명","25","-162","112","-402","-171","-295","-100","-23","40","-76","-84",
"함평군","여자","0 - 4세","순이동[명]","명","-23","-33","-12","-41","-33","-16","-36","-6","-15","-12","-8",
"함평군","여자","5 - 9세","순이동[명]","명","4","-21","8","-25","-9","-19","-12","-10","5","-4","2",
"함평군","여자","10 - 14세","순이동[명]","명","16","0","35","-15","-5","-6","13","-1","-7","9","7",
"함평군","여자","15 - 19세","순이동[명]","명","-14","-6","6","1","-30","-24","-13","1","-23","-18","-13",
"함평군","여자","20 - 24세","순이동[명]","명","-9","-49","-36","-108","-89","-90","-51","-45","-39","-48","-38",
"함평군","여자","25 - 29세","순이동[명]","명","-19","-42","4","-75","-45","-84","-45","-34","-16","-23","-20",
"함평군","여자","30 - 34세","순이동[명]","명","6","-39","-2","-59","-31","-27","-26","0","26","3","-1",
"함평군","여자","35 - 39세","순이동[명]","명","14","-19","2","1","-17","-3","-54","-15","4","6","-2",
"함평군","여자","40 - 44세","순이동[명]","명","29","2","38","-14","0","-24","8","-3","13","17","10",
"함평군","여자","45 - 49세","순이동[명]","명","29","-8","16","-7","-5","2","12","15","8","4","-1",
"함평군","여자","50 - 54세","순이동[명]","명","19","18","30","4","18","18","38","30","29","6","18",
"함평군","여자","55 - 59세","순이동[명]","명","17","35","39","11","40","4","37","34","44","23","18",
"함평군","여자","60 - 64세","순이동[명]","명","5","20","20","8","40","14","31","29","20","24","-10",
"함평군","여자","65 - 69세","순이동[명]","명","11","14","-2","-4","-1","-1","12","19","17","2","-3",
"함평군","여자","70 - 74세","순이동[명]","명","6","7","5","-1","5","4","10","-9","1","-10","3",
"함평군","여자","75 - 79세","순이동[명]","명","-15","-8","-13","-13","-1","-6","-1","-6","-1","-19","0",
"함평군","여자","80세이상","순이동[명]","명","-51","-33","-26","-65","-8","-37","-23","-22","-26","-36","-46",
"함평군","여자","청년층(19-34세)","순이동[명]","명","-27","-136","-34","-243","-182","-213","-130","-84","-36","-77","-68",
"영광군","남자","계","순이동[명]","명","-151","-135","-265","-164","-125","-314","-294","323","24","386","921",
"영광군","남자","0 - 4세","순이동[명]","명","-10","-22","-52","-48","-45","-98","-81","-59","-74","-54","-35",
"영광군","남자","5 - 9세","순이동[명]","명","13","-2","-19","-20","-35","-13","-24","-3","-35","-24","-24",
"영광군","남자","10 - 14세","순이동[명]","명","14","16","-41","31","11","-8","7","4","12","15","15",
"영광군","남자","15 - 19세","순이동[명]","명","3","-5","-46","15","-30","-19","-21","-19","20","7","29",
"영광군","남자","20 - 24세","순이동[명]","명","-98","-63","-37","-41","-83","-75","-77","-24","-40","-31","40",
"영광군","남자","25 - 29세","순이동[명]","명","-106","-57","-65","-84","-86","-62","-88","1","-41","55","81",
"영광군","남자","30 - 34세","순이동[명]","명","-11","-63","-3","-29","16","-35","-91","19","-3","28","90",
"영광군","남자","35 - 39세","순이동[명]","명","-11","-2","-26","-40","28","-29","-26","34","17","37","70",
"영광군","남자","40 - 44세","순이동[명]","명","-17","8","-32","11","29","-24","-17","51","25","38","88",
"영광군","남자","45 - 49세","순이동[명]","명","24","23","5","9","31","-1","3","57","27","57","99",
"영광군","남자","50 - 54세","순이동[명]","명","-12","13","10","29","13","15","31","80","27","53","118",
"영광군","남자","55 - 59세","순이동[명]","명","24","18","17","18","11","27","39","38","31","82","158",
"영광군","남자","60 - 64세","순이동[명]","명","35","17","17","12","-1","10","29","73","29","55","96",
"영광군","남자","65 - 69세","순이동[명]","명","4","13","16","-1","34","13","12","43","29","51","59",
"영광군","남자","70 - 74세","순이동[명]","명","6","-6","4","-3","5","16","5","24","12","17","34",
"영광군","남자","75 - 79세","순이동[명]","명","-1","-6","-2","-17","-8","-8","3","7","-7","4","4",
"영광군","남자","80세이상","순이동[명]","명","-8","-17","-11","-6","-15","-23","2","-3","-5","-4","-1",
"영광군","남자","청년층(19-34세)","순이동[명]","명","-215","-192","-116","-148","-161","-167","-263","-8","-94","53","217",
"영광군","여자","계","순이동[명]","명","-200","-298","-338","-267","-75","-353","-364","327","-47","316","829",
"영광군","여자","0 - 4세","순이동[명]","명","-13","-50","-39","-44","-30","-54","-55","-37","-51","-60","-34",
"영광군","여자","5 - 9세","순이동[명]","명","-18","-21","-26","-23","-19","-27","-19","4","-33","-11","-26",
"영광군","여자","10 - 14세","순이동[명]","명","-11","-5","-6","12","-2","-5","-10","-5","2","8","16",
"영광군","여자","15 - 19세","순이동[명]","명","-17","-30","-39","-21","-43","-24","-35","3","0","-13","18",
"영광군","여자","20 - 24세","순이동[명]","명","-74","-82","-101","-102","-105","-132","-139","-17","-50","-30","12",
"영광군","여자","25 - 29세","순이동[명]","명","-64","-47","-96","-42","33","-49","-70","31","7","64","121",
"영광군","여자","30 - 34세","순이동[명]","명","-9","-12","-23","19","93","21","-27","33","11","60","123",
"영광군","여자","35 - 39세","순이동[명]","명","12","-2","-26","-42","7","-6","-33","19","-9","33","37",
"영광군","여자","40 - 44세","순이동[명]","명","-1","-14","-3","3","-11","-23","-1","15","19","34","37",
"영광군","여자","45 - 49세","순이동[명]","명","-12","22","4","-11","14","-2","28","52","10","49","82",
"영광군","여자","50 - 54세","순이동[명]","명","8","13","6","16","21","-2","16","53","25","51","110",
"영광군","여자","55 - 59세","순이동[명]","명","20","10","-4","16","13","-10","26","51","16","67","110",
"영광군","여자","60 - 64세","순이동[명]","명","17","10","42","6","-1","-7","-11","68","34","32","85",
"영광군","여자","65 - 69세","순이동[명]","명","1","4","0","17","3","4","6","46","10","22","84",
"영광군","여자","70 - 74세","순이동[명]","명","-16","-5","10","-13","-5","9","4","24","5","17","44",
"영광군","여자","75 - 79세","순이동[명]","명","-16","-14","-10","-5","-13","-17","-12","1","-2","8","9",
"영광군","여자","80세이상","순이동[명]","명","-7","-75","-27","-53","-30","-29","-32","-14","-41","-15","1",
"영광군","여자","청년층(19-34세)","순이동[명]","명","-150","-155","-227","-127","-2","-173","-256","39","-48","81","254",
"장성군","남자","계","순이동[명]","명","99","-54","126","1","392","-568","-282","243","-55","-128","673",
"장성군","남자","0 - 4세","순이동[명]","명","10","-58","-32","-48","-68","-94","-88","-38","-19","-19","1",
"장성군","남자","5 - 9세","순이동[명]","명","-12","10","-17","-35","-6","-45","5","-13","-21","-6","22",
"장성군","남자","10 - 14세","순이동[명]","명","-4","13","-6","5","-3","-24","-1","-5","-24","-4","15",
"장성군","남자","15 - 19세","순이동[명]","명","-3","-24","7","8","-13","-20","-27","-17","-4","2","27",
"장성군","남자","20 - 24세","순이동[명]","명","-41","-28","-31","10","-15","-63","-46","5","-40","-17","12",
"장성군","남자","25 - 29세","순이동[명]","명","-41","-36","-21","-27","416","-261","-170","-31","-27","-120","44",
"장성군","남자","30 - 34세","순이동[명]","명","14","-32","10","-33","-11","-66","-52","9","-33","-36","53",
"장성군","남자","35 - 39세","순이동[명]","명","-5","10","18","-67","-12","-59","-46","-2","-19","3","28",
"장성군","남자","40 - 44세","순이동[명]","명","17","13","-8","38","5","-8","-42","0","21","-20","80",
"장성군","남자","45 - 49세","순이동[명]","명","-4","15","50","15","6","-14","6","29","-17","3","67",
"장성군","남자","50 - 54세","순이동[명]","명","60","15","42","44","1","32","55","40","28","21","85",
"장성군","남자","55 - 59세","순이동[명]","명","68","18","56","32","40","26","15","90","31","24","73",
"장성군","남자","60 - 64세","순이동[명]","명","22","23","39","36","30","27","87","97","37","43","96",
"장성군","남자","65 - 69세","순이동[명]","명","19","19","18","21","11","25","24","57","14","32","49",
"장성군","남자","70 - 74세","순이동[명]","명","3","6","4","13","20","-4","19","15","17","-14","27",
"장성군","남자","75 - 79세","순이동[명]","명","-3","-1","-1","-2","-3","-11","-6","8","9","-10","11",
"장성군","남자","80세이상","순이동[명]","명","-1","-17","-2","-9","-6","-9","-15","-1","-8","-10","-17",
"장성군","남자","청년층(19-34세)","순이동[명]","명","-67","-94","-28","-50","384","-391","-281","-28","-105","-173","113",
